source_file,label,point_count,geometry_type,method,status,error,mesh_path,bbox_volume,density,mean_nn_distance,linearity,planarity,sphericity,curvature,normal_consistency,connected_components,largest_component_ratio,mesh_vertices,mesh_triangles,mean_cloud_to_mesh,p95_cloud_to_mesh,max_cloud_to_mesh,accuracy_ratio,mesh_components
valve_0022_lidar_classes.ply,2,82,complex,poisson,ok,,/home/asudakov/projects/sharaga/dyachenko_cv/part_2/task_2/outputs/valve_0022_lidar_classes/label_02_poisson.ply,2.8196115237290575,29.082020452076843,0.1786474280103975,0.19226866931541264,0.5825817626263834,0.225149568058204,0.11075393949416552,0.8937940589895796,1,1.0,2475,4725,0.2348114197971945,0.42119982262153466,0.5177887906109905,0.9512195121951219,24
valve_0022_lidar_classes.ply,3,587,complex,poisson,ok,,/home/asudakov/projects/sharaga/dyachenko_cv/part_2/task_2/outputs/valve_0022_lidar_classes/label_03_poisson.ply,1.0343965100108494,567.4806462696235,0.03221959904471977,0.9421081141899971,0.01664071323470276,0.041251172575300185,0.03753030350380436,0.9582493984962884,1,1.0,2185,4197,2.004319249780974,4.075434930288215,4.865040985678623,0.9028960817717206,5
valve_0022_lidar_classes.ply,5,909,sphere,poisson,ok,,/home/asudakov/projects/sharaga/dyachenko_cv/part_2/task_2/outputs/valve_0022_lidar_classes/label_05_poisson.ply,1.9349441712547422,469.7809960121723,0.05371631081414362,0.3827943205563826,0.40031366814123975,0.21689201130237765,0.1182554301206059,0.9783824407055222,1,1.0,3829,7449,0.9945247628685101,1.9633237444600897,2.8863184095633616,0.9515951595159516,1
valve_0022_lidar_classes.ply,6,813,complex,poisson,ok,,/home/asudakov/projects/sharaga/dyachenko_cv/part_2/task_2/outputs/valve_0022_lidar_classes/label_06_poisson.ply,2.494143849783809,325.96355662103065,0.0654455157260931,0.3572643209951991,0.48298860287130113,0.1597470761334997,0.08862613285930863,0.9845258494081958,1,1.0,3920,7511,1.0663919657947363,2.3912325204368514,7.052770506511031,0.9015990159901599,2
valve_0022_lidar_classes.ply,7,439,tube,ball_pivoting,ok,,/home/asudakov/projects/sharaga/dyachenko_cv/part_2/task_2/outputs/valve_0022_lidar_classes/label_07_ball_pivoting.ply,1.9389647110311266,226.40948414504314,0.07256845291269878,0.6298225590137156,0.2171132183627888,0.15306422262349562,0.10048584297567321,0.9810493212711137,1,1.0,368,673,1.1828569452101323,3.224960426226315,4.183157485162381,0.8246013667425968,1
valve_0022_lidar_classes.ply,8,581,tube,ball_pivoting,ok,,/home/asudakov/projects/sharaga/dyachenko_cv/part_2/task_2/outputs/valve_0022_lidar_classes/label_08_ball_pivoting.ply,1.8715624131253876,310.4358133746487,0.05430567874049892,0.6046388324883233,0.21042602695393386,0.18493514055774282,0.11702561071200007,0.9813850820110317,1,1.0,577,1079,0.8383239065881508,1.7584854113804307,3.119826436172483,0.9414802065404475,1
valve_0022_lidar_classes.ply,9,3108,sphere,poisson,ok,,/home/asudakov/projects/sharaga/dyachenko_cv/part_2/task_2/outputs/valve_0022_lidar_classes/label_09_poisson.ply,2.2231675323233606,1398.0053031594653,0.030221397994158933,0.18154085277278662,0.3375673868737932,0.48089176035342024,0.20914239699907847,0.988619893633777,2,0.9996782496782497,8626,17054,1.612003072609261,3.1260511411005645,5.902934129360848,0.9555984555984556,1
valve_0023_lidar_classes.ply,0,729,complex,poisson,ok,,/home/asudakov/projects/sharaga/dyachenko_cv/part_2/task_2/outputs/valve_0023_lidar_classes/label_00_poisson.ply,0.22401470375836036,3254.2506709129057,0.04076546383230591,0.8844393216119214,0.10203370949724894,0.013526968890829676,0.011980441840303148,0.8302540338893191,1,1.0,2732,5287,2.2445895882005615,6.5113256075022115,8.640251019216963,0.8340192043895748,2
valve_0023_lidar_classes.ply,1,190,complex,poisson,ok,,/home/asudakov/projects/sharaga/dyachenko_cv/part_2/task_2/outputs/valve_0023_lidar_classes/label_01_poisson.ply,2.5359051123599996,74.9239390204074,0.1170213236661266,0.4773654702309781,0.3793588489262797,0.1432756808427422,0.08600444365493609,0.8382935977122443,1,1.0,3536,6812,0.6881469632325684,1.2520610542221369,4.8479055087925715,0.9473684210526315,16
valve_0023_lidar_classes.ply,2,96,complex,poisson,ok,,/home/asudakov/projects/sharaga/dyachenko_cv/part_2/task_2/outputs/valve_0023_lidar_classes/label_02_poisson.ply,2.8681404118645437,33.47116466225987,0.1882671156187583,0.13314365337990516,0.6083790977874901,0.2584772488326048,0.12161726017300768,0.8824434465686476,1,1.0,2783,5281,0.28441711588085844,0.49492383291729813,2.0251500843432058,0.9270833333333334,34
valve_0023_lidar_classes.ply,3,817,complex,poisson,ok,,/home/asudakov/projects/sharaga/dyachenko_cv/part_2/task_2/outputs/valve_0023_lidar_classes/label_03_poisson.ply,0.5372747171739413,1520.637346006919,0.027435232519065732,0.9370019448268246,0.01487734910735316,0.04812070606582223,0.04330833727635316,0.9151966101083308,1,1.0,3175,6160,2.0912702516336816,4.177569920174995,5.315341603128076,0.9412484700122399,8
valve_0023_lidar_classes.ply,4,84,complex,poisson,ok,,/home/asudakov/projects/sharaga/dyachenko_cv/part_2/task_2/outputs/valve_0023_lidar_classes/label_04_poisson.ply,1.5984832772895716,52.54981468585177,0.12860085390947354,0.20293152363345998,0.7120367058452091,0.0850317705213309,0.04517919311786627,0.8243875991312901,1,1.0,2984,5743,0.4572975444473315,0.8267186908533058,3.438721673290876,0.9523809523809523,14
